player1,character1,player2,character2,duel,r1_p1,r2_p1,r3_p1,r4_p1,r5_p1,r1_p2,r2_p2,r3_p2,r4_p2,r5_p2,video,event,playlist,brackets,platform,game,version,region,duel_type,p1_team,p2_team
Camus,Kilik,Eche,Seong Mi-na,8,W,W,W,0,0,LY,LB,LB,0,0,https://youtu.be/f5nMcvBizeQ,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT2,Eternal Pieces,Birra y Faso
Eche,Seong Mi-na,Camus,Kilik,8,W,LY,LB,LY,0,LB,W,W,W,0,https://youtu.be/f5nMcvBizeQ,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT2,Birra y Faso,Eternal Pieces
wylde,Nightmare,Camus,Kilik,9,LB,LB,W,LB,0,W,W,LB,W,0,https://youtu.be/6KOQbTXMAVs,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT2,Birra y Faso,Eternal Pieces
wylde,Nightmare,Camus,Kilik,9,LB,LB,W,W,LB,W,W,LY,LB,W,https://youtu.be/6KOQbTXMAVs,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT2,Birra y Faso,Eternal Pieces
JaffarWolf,Yoshimitsu,Eche,Seong Mi-na,10,LB,LY,W,LB,0,W,W,LY,W,0,https://youtu.be/5XVEWT_NMus,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT2,Reversal Edge Lovers Por Ejemplo,Birra y Faso
JaffarWolf,Yoshimitsu,Eche,Seong Mi-na,10,LY,PL,W,W,W,W,PW,LB,LB,LB,https://youtu.be/5XVEWT_NMus,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT2,Reversal Edge Lovers Por Ejemplo,Birra y Faso
Eche,Seong Mi-na,JaffarWolf,Yoshimitsu,10,W,W,LB,W,0,LY,LB,W,LY,0,https://youtu.be/5XVEWT_NMus,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT2,Birra y Faso,Reversal Edge Lovers Por Ejemplo
Sigfrancis,Zasalamel,Eche,Seong Mi-na,11,LB,W,W,W,0,W,LB,LB,LB,0,https://youtu.be/FRvlWlP8z_o,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT2,Reversal Edge Lovers Por Ejemplo,Birra y Faso
Eche,Seong Mi-na,Sigfrancis,Zasalamel,11,PL,LB,LB,0,0,PW,W,W,0,0,https://youtu.be/FRvlWlP8z_o,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT2,Birra y Faso,Reversal Edge Lovers Por Ejemplo
wylde,Nightmare,Sigfrancis,Zasalamel,12,LB,W,W,W,0,W,LY,LB,LY,0,https://youtu.be/SmJulzKmmt8,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT2,Birra y Faso,Reversal Edge Lovers Por Ejemplo
Sigfrancis,Hwang,wylde,Nightmare,12,LB,LB,LY,0,0,W,W,W,0,0,https://youtu.be/SmJulzKmmt8,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT2,Reversal Edge Lovers Por Ejemplo,Birra y Faso
Eche,Seong Mi-na,KeyMaster,Nightmare,13,PW,W,W,0,0,PL,LY,LB,0,0,https://youtu.be/r39qvkXWxo8,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT3,Birra y Faso,Eternal Pieces
KeyMaster,Seong Mi-na,Eche,Seong Mi-na,13,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/r39qvkXWxo8,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT3,Eternal Pieces,Birra y Faso
Eche,Seong Mi-na,KeyMaster,Nightmare,13,W,W,W,0,0,LY,LB,LB,0,0,https://youtu.be/r39qvkXWxo8,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT3,Birra y Faso,Eternal Pieces
Camus,Kilik,Eche,Seong Mi-na,14,PL,LY,LB,0,0,PW,W,W,0,0,https://youtu.be/OTzVTzRZmxo,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT3,Eternal Pieces,Birra y Faso
Camus,Kilik,Eche,Seong Mi-na,14,W,W,W,0,0,LB,LB,LY,0,0,https://youtu.be/OTzVTzRZmxo,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT3,Eternal Pieces,Birra y Faso
Eche,Seong Mi-na,Camus,Kilik,14,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/OTzVTzRZmxo,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT3,Birra y Faso,Eternal Pieces
Eche,Seong Mi-na,Camus,Kilik,14,LY,LB,W,LB,0,W,W,LY,W,0,https://youtu.be/OTzVTzRZmxo,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT3,Birra y Faso,Eternal Pieces
wylde,Nightmare,Camus,Kilik,15,W,LB,LB,W,LY,LY,W,W,LY,W,https://youtu.be/IJvOxIGoCVk,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT3,Birra y Faso,Eternal Pieces
wylde,Nightmare,Camus,Kilik,15,LB,LB,LY,0,0,W,W,W,0,0,https://youtu.be/IJvOxIGoCVk,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT3,Birra y Faso,Eternal Pieces
wylde,Nightmare,Camus,Kilik,15,LY,LB,LB,0,0,W,W,W,0,0,https://youtu.be/IJvOxIGoCVk,SSLTT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6K19ivzeSv95FFWJbXXKwO,https://challonge.com/es/t5lrv6vh,PC,Soul Calibur VI,2.31,SAS,FT3,Birra y Faso,Eternal Pieces
Ozkuervo,Maxi,Sagadalius,Voldo,1,LB,W,LY,LB,0,W,LY,W,W,0,https://youtu.be/lRd6n_XDVdc,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Random Bullshit Team,Team Comedias
Ozkuervo,Maxi,Sagadalius,Voldo,1,LB,LB,LY,0,0,W,W,W,0,0,https://youtu.be/lRd6n_XDVdc,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Random Bullshit Team,Team Comedias
Sagadalius,Voldo,Albhed,Astaroth,2,LY,LY,LB,0,0,W,W,W,0,0,https://youtu.be/AJWj11SBhd8,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Team Comedias,Random Bullshit Team
Sagadalius,Voldo,Albhed,Astaroth,2,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/AJWj11SBhd8,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Team Comedias,Random Bullshit Team
Mastodon,Xianghua,Albhed,Astaroth,3,LB,LB,PL,0,0,W,W,PW,0,0,https://youtu.be/FVb6FWcYuHQ,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Team Comedias,Random Bullshit Team
Mastodon,Talim,Albhed,Astaroth,3,LB,LB,LY,0,0,W,W,W,0,0,https://youtu.be/FVb6FWcYuHQ,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Team Comedias,Random Bullshit Team
Sebas,Yoshimitsu,Kyorage,Hilde,4,W,W,LY,LY,W,LB,LY,W,W,LB,https://youtu.be/9iakHTdGg2Y,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Valpolibur
Kyorage,Hilde,Sebas,Yoshimitsu,4,W,W,LB,LB,W,LB,LB,W,W,LB,https://youtu.be/9iakHTdGg2Y,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Valpolibur,Los Poco Creativos
Sebas,Yoshimitsu,Kyorage,Hilde,4,W,LY,W,W,0,LB,W,LB,LY,0,https://youtu.be/9iakHTdGg2Y,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Valpolibur
Mistralero,Zasalamel,Sebas,Yoshimitsu,5,W,W,LB,W,0,LB,LY,W,LB,0,https://youtu.be/MH5_VpsLHPg,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Valpolibur,Los Poco Creativos
Sebas,Yoshimitsu,Mistralero,Zasalamel,5,LB,W,W,W,0,W,LB,LB,LY,0,https://youtu.be/MH5_VpsLHPg,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Valpolibur
Mistralero,Zasalamel,Sebas,Yoshimitsu,5,W,W,LB,LY,LB,LB,LB,W,W,W,https://youtu.be/MH5_VpsLHPg,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Valpolibur,Los Poco Creativos
Mastodon,Talim,Kyorage,Taki,6,LB,W,W,LB,LY,W,LY,LY,W,W,https://youtu.be/RXMk9KqgQ-I,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Team Comedias,Valpolibur
Mastodon,Talim,Kyorage,Taki,6,LB,W,W,LB,W,W,LY,LB,W,LB,https://youtu.be/RXMk9KqgQ-I,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Team Comedias,Valpolibur
Kyorage,Nightmare,Mastodon,Talim,6,W,W,LY,W,0,LY,LY,W,LY,0,https://youtu.be/RXMk9KqgQ-I,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Valpolibur,Team Comedias
Kyorage,Nightmare,Sagadalius,Voldo,7,W,W,W,0,0,LY,LB,LB,0,0,https://youtu.be/wftGY3Ny1qo,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Valpolibur,Team Comedias
Sagadalius,Voldo,Kyorage,Nightmare,7,W,PL,W,LB,LY,LY,PW,LB,W,W,https://youtu.be/wftGY3Ny1qo,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Team Comedias,Valpolibur
Albhed,Astaroth,Beowulf,Mitsurugi,8,W,W,LB,LB,LY,LB,LY,W,W,W,https://youtu.be/fYqzAmygpzQ,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Random Bullshit Team,Los Poco Creativos
Albhed,Astaroth,Beowulf,Mitsurugi,8,W,W,LY,LB,PW,LB,LB,W,W,PL,https://youtu.be/fYqzAmygpzQ,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Random Bullshit Team,Los Poco Creativos
Beowulf,Mitsurugi,Albhed,Astaroth,8,LY,LY,LY,0,0,W,W,W,0,0,https://youtu.be/fYqzAmygpzQ,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Random Bullshit Team
Sebas,Yoshimitsu,Albhed,Astaroth,9,LB,LB,PL,0,0,W,W,PW,0,0,https://youtu.be/qRVeZXxjcg4,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Random Bullshit Team
Sebas,Yoshimitsu,Albhed,Astaroth,9,PW,W,LB,PW,0,PL,LB,W,PL,0,https://youtu.be/qRVeZXxjcg4,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Random Bullshit Team
Albhed,2B,Sebas,Yoshimitsu,9,W,W,LY,W,0,LY,LB,W,LB,0,https://youtu.be/qRVeZXxjcg4,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Random Bullshit Team,Los Poco Creativos
Mistralero,Zasalamel,Beowulf,Mitsurugi,10,LB,LY,W,W,LB,W,W,LY,LB,W,https://youtu.be/zIST40b9LUo,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Valpolibur,Los Poco Creativos
Mistralero,Zasalamel,Beowulf,Mitsurugi,10,LB,LY,LY,0,0,W,W,W,0,0,https://youtu.be/zIST40b9LUo,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Valpolibur,Los Poco Creativos
Kyorage,Xianghua,Beowulf,Mitsurugi,11,W,LY,W,W,0,LB,W,LB,LB,0,https://youtu.be/FMz5zaVQ-rU,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Valpolibur,Los Poco Creativos
Beowulf,Mitsurugi,Kyorage,Xianghua,11,LB,PW,W,W,0,W,PL,LY,LB,0,https://youtu.be/FMz5zaVQ-rU,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Valpolibur
Kyorage,Xianghua,Beowulf,Mitsurugi,11,LB,LY,LB,0,0,W,W,W,0,0,https://youtu.be/FMz5zaVQ-rU,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT2,Valpolibur,Los Poco Creativos
Sebas,Yoshimitsu,Albhed,2B,12,LY,W,LY,LY,0,W,LB,W,W,0,https://youtu.be/2gzY1-Ig0tE,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT3,Los Poco Creativos,Random Bullshit Team
Sebas,Yoshimitsu,Albhed,2B,12,PL,W,LB,LB,0,PW,LY,W,W,0,https://youtu.be/2gzY1-Ig0tE,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT3,Los Poco Creativos,Random Bullshit Team
Sebas,Yoshimitsu,Albhed,2B,12,W,LB,LY,W,LB,LY,W,W,LY,W,https://youtu.be/2gzY1-Ig0tE,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT3,Los Poco Creativos,Random Bullshit Team
Beowulf,Mitsurugi,Albhed,2B,13,W,LY,W,W,0,LY,W,LB,LY,0,https://youtu.be/ATSce_gOvhI,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT3,Los Poco Creativos,Random Bullshit Team
Albhed,2B,Beowulf,Mitsurugi,13,W,W,W,0,0,LY,LB,LY,0,0,https://youtu.be/ATSce_gOvhI,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT3,Random Bullshit Team,Los Poco Creativos
Beowulf,Mitsurugi,Albhed,2B,13,PW,LY,LB,LB,0,PL,W,W,W,0,https://youtu.be/ATSce_gOvhI,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT3,Los Poco Creativos,Random Bullshit Team
Beowulf,Mitsurugi,Albhed,2B,13,LB,W,LB,LB,0,W,LY,W,W,0,https://youtu.be/ATSce_gOvhI,SSLTT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4FJ0qREuwdvE4DAXN_00VV,https://challonge.com/es/1f4tyz0w,PS4,Soul Calibur VI,2.31,SAS,FT3,Los Poco Creativos,Random Bullshit Team
Sigfrancis,Hwang,Fire Red,Cassandra,1,LY,W,W,W,0,W,LB,LY,LB,0,https://youtu.be/YguBWzt_iiQ,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT2,,
Fire Red,Cassandra,Sigfrancis,Hwang,1,W,W,W,0,0,LB,LY,LY,0,0,https://youtu.be/YguBWzt_iiQ,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT2,,
Sigfrancis,Zasalamel,Fire Red,Cassandra,1,LY,LY,LB,0,0,W,W,W,0,0,https://youtu.be/YguBWzt_iiQ,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT2,,
Fire Red,Cassandra,KeyMaster,Nightmare,2,W,LB,PW,LY,W,LB,W,PL,W,LY,https://youtu.be/KARNeUpUAio,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT3,,
KeyMaster,Nightmare,Fire Red,Cassandra,2,LB,LB,W,W,LY,W,W,LB,LY,W,https://youtu.be/KARNeUpUAio,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT3,,
KeyMaster,Nightmare,Fire Red,Cassandra,2,LB,LY,W,W,LB,W,W,LB,LB,W,https://youtu.be/KARNeUpUAio,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT3,,
JaffarWolf,Yoshimitsu,Sigfrancis,Siegfried,3,LY,PL,LB,0,0,W,PW,W,0,0,https://youtu.be/b7JXMef8Hfo,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT2,,
JaffarWolf,Yoshimitsu,Sigfrancis,Siegfried,3,PW,LB,LB,W,LB,PL,W,W,LB,W,https://youtu.be/b7JXMef8Hfo,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT2,,
Sigfrancis,Hwang,KeyMaster,Nightmare,4,W,W,LB,W,0,LY,LB,W,LB,0,https://youtu.be/WBA3DAJLMJo,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT2,,
KeyMaster,Nightmare,Sigfrancis,Hwang,4,LB,LB,LY,0,0,W,W,W,0,0,https://youtu.be/WBA3DAJLMJo,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT2,,
Sigfrancis,2B,Fire Red,Cassandra,5,W,LB,W,W,0,LY,W,LB,LB,0,https://youtu.be/aSk63_O7930,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT3,,
Fire Red,Cassandra,Sigfrancis,2B,5,LB,W,W,PW,0,W,LB,LB,PL,0,https://youtu.be/aSk63_O7930,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT3,,
Sigfrancis,Yoshimitsu,Fire Red,Cassandra,5,W,LB,LB,W,W,LY,W,W,LY,LB,https://youtu.be/aSk63_O7930,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT3,,
Fire Red,Cassandra,Sigfrancis,Yoshimitsu,5,LY,W,PL,LB,0,W,LB,PW,W,0,https://youtu.be/aSk63_O7930,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT3,,
Fire Red,Cassandra,Sigfrancis,Yoshimitsu,6,LY,W,LB,W,LB,W,LB,W,LY,W,https://youtu.be/8gCfJw8J_ck,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT3,,
Fire Red,Cassandra,Sigfrancis,Yoshimitsu,6,W,W,LY,LB,W,LY,LY,W,W,LB,https://youtu.be/8gCfJw8J_ck,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT3,,
Sigfrancis,Siegfried,Fire Red,Cassandra,6,W,W,LB,LY,LY,LB,LB,W,W,W,https://youtu.be/8gCfJw8J_ck,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT3,,
